is_generator,own,entity,years,hour,offer,limit,taken,price
True,False,Reservoir Hydro,1,4384,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4385,12.5,1.2557077625570776,0.0,125.00000000000001
True,False,Reservoir Hydro,1,4386,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4387,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4388,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4389,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4390,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4391,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4392,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4393,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4394,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4395,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4396,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4397,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4398,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4399,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4400,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4401,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4402,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4403,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4404,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4405,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4406,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4407,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4408,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4409,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4410,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4411,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4412,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4413,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4414,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4415,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4416,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4417,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4418,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4419,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4420,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4421,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4422,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4423,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4424,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4425,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4426,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4427,12.5,1.2557077625570776,0.0,190.0000000000001
True,False,Reservoir Hydro,1,4428,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4429,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4430,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4431,12.5,1.2557077625570776,0.0,190.0000000000002
True,False,Reservoir Hydro,1,4432,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4433,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4434,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4435,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4436,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4437,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4438,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4439,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4440,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4441,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4442,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4443,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4444,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4445,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4446,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4447,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4448,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4449,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4450,12.5,1.2557077625570776,0.0,159.99999999999997
True,False,Reservoir Hydro,1,4451,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4452,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4453,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4454,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4455,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4456,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4457,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4458,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4459,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4460,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4461,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4462,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4463,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4464,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4465,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4466,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4467,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4468,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4469,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4470,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4471,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4472,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4473,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4474,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4475,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4476,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4477,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4478,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4479,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4480,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4481,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4482,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4483,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4484,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4485,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4486,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4487,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4488,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4489,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4490,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4491,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4492,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4493,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4494,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4495,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4496,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4497,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4498,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4499,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4500,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4501,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4502,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4503,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4504,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4505,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4506,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4507,12.5,1.2557077625570776,0.0,124.99999999999997
True,False,Reservoir Hydro,1,4508,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4509,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4510,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4511,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4512,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4513,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4514,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4515,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4516,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4517,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4518,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4519,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4520,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4521,12.5,1.2557077625570776,0.0,124.99999999999999
True,False,Reservoir Hydro,1,4522,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4523,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4524,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4525,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4526,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4527,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4528,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4529,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4530,12.5,1.2557077625570776,0.0,124.99999999999999
True,False,Reservoir Hydro,1,4531,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4532,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4533,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4534,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4535,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4536,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4537,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4538,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4539,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4540,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4541,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4542,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4543,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4544,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4545,12.5,1.2557077625570776,0.0,124.99999999999999
True,False,Reservoir Hydro,1,4546,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4547,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4548,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4549,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4550,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4551,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4552,12.5,1.2557077625570776,0.0,190.00000000000017
True,False,Reservoir Hydro,1,4553,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4554,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4555,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4556,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4557,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4558,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4559,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4560,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4561,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4562,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4563,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4564,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4565,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4566,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4567,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4568,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4569,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4570,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4571,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4572,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4573,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4574,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4575,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4576,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4577,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4578,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4579,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4580,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4581,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4582,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4583,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4584,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4585,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4586,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4587,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4588,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4589,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4590,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4591,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4592,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4593,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4594,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4595,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4596,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4597,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4598,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4599,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4600,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4601,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4602,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4603,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4604,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4605,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4606,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4607,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4608,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4609,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4610,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4611,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4612,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4613,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4614,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4615,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4616,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4617,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4618,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4619,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4620,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4621,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4622,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4623,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4624,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4625,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4626,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4627,12.5,1.2557077625570776,0.0,124.99999999999999
True,False,Reservoir Hydro,1,4628,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4629,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4630,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4631,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4632,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4633,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4634,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4635,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4636,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4637,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4638,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4639,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4640,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4641,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4642,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4643,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4644,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4645,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4646,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4647,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4648,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4649,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4650,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4651,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4652,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4653,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4654,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4655,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4656,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4657,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4658,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4659,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4660,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4661,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4662,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4663,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4664,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4665,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4666,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4667,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4668,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4669,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4670,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4671,12.5,1.2557077625570776,0.0,190.00000000000026
True,False,Reservoir Hydro,1,4672,12.5,1.2557077625570776,0.0,190.0000000000001
True,False,Reservoir Hydro,1,4673,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4674,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4675,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4676,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4677,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4678,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4679,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4680,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4681,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4682,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4683,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4684,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4685,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4686,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4687,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4688,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4689,12.5,1.2557077625570776,0.0,124.99999999999999
True,False,Reservoir Hydro,1,4690,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4691,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4692,12.5,1.2557077625570776,0.0,190.00000000000009
True,False,Reservoir Hydro,1,4693,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4694,12.5,1.2557077625570776,0.0,190.0000000000001
True,False,Reservoir Hydro,1,4695,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4696,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4697,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4698,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4699,12.5,1.2557077625570776,0.0,125.0
True,False,Reservoir Hydro,1,4700,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4701,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4702,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4703,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4704,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4705,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4706,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4707,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4708,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4709,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4710,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4711,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4712,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4713,12.5,1.2557077625570776,0.0,125.00000000000001
True,False,Reservoir Hydro,1,4714,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4715,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4716,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4717,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4718,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4719,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4720,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4721,12.5,1.2557077625570776,0.0,190.0
True,False,Reservoir Hydro,1,4722,12.5,1.2557077625570776,0.0,160.0
True,False,Reservoir Hydro,1,4723,12.5,1.2557077625570776,0.0,124.99999999999999
True,False,Reservoir Hydro,1,4724,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4725,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4726,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4727,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4728,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4729,12.5,1.2557077625570776,0.0,100.0
True,False,Reservoir Hydro,1,4730,12.5,1.2557077625570776,0.0,100.0
